ID,ReviewRating,ProfilePhoto,Tokens,Characters,Paragraphs,Sentences,Sentences per Paragraph,Tokens per Sentence,Characters per Token,Passive Sentences,Review Polarity,Title Depth,Title Polarity,SimilarWords,HardToSpellWords,Nouns,Verbs,Adverbs,Adjectives,NetLingo,Smileys,Hash,SpellMistakes%,StopWords%,SMOG,FLESCH_READING,FLESCH_KINCAID,ARI,COLEMAN_LIAU,GUNNING_FOG,SMOG_INDEX,COMPLEXWORDS,SYLLABLES,AboutDisclosure,BadgeCount,MemberSince,PastRatings,AveragPastRatings,Past Reviews,HelpfulVotes,TotalVotes,Label
3874,6,0,150,654,4,5,1.6,20.8,4.2,75,-1.160449567,4,0,23.39181287,1.754385965,0.004332527,0.001130224,0.00263719,0.00263719,0.006429127,0.156667682,0.009643691,0.584795322,54.97076023,8.344,74.787,9.701,10.194,5.447,12,8,5,204,0,2,10,0,0,0,6,7,High
852,9,0,284,1.364,5,15,3,18.9,4.6,55.9,2.894355,1,0,30.9148265,2.208201893,0.006777657,0.002070951,0.002447487,0.005271511,0.006425681,0.156583702,0.009638522,3.785488959,53.62776025,12.341,55.549,10.298,9.814,10.225,12.8,11.832,39,450,0,2,10,0,0,0,8,11,High
506,0,1,200,941,1,6,6,33.3,4.5,54.3,2.765875014,6,-0.153061224,35.16949153,0.847457627,0.006586809,0.001317362,0.001505556,0.00207014,0.006423118,0.156690269,0.009634677,3.389830508,47.03389831,15.112,43.782,17.537,19.707,9.507,20.4,14.489,22,298,0,2,10,669,6.627803,256,4,4,High
3834,4,1,139,651,1,6,6,23.1,4.5,60.9,0.510230935,4,0.069727891,33.12883436,1.226993865,0.005079886,0.000376288,0.002257727,0.001881439,0.006421349,0.15664711,0.009632023,3.067484663,50.30674847,11.855,62.19,10.63,10.77,8.253,13.2,11.367,14,207,0,2,10,669,6.627803,256,13,22,Low
3855,10,1,415,1.899,5,27,5.4,15.3,4.4,68.5,-0.601699156,14,0.077726146,35.52361396,1.232032854,0.010151826,0.00469992,0.003571939,0.005075913,0.006416069,0.156687147,0.009624103,5.133470226,48.45995893,10.082,68.105,7.578,6.991,9.13,9.6,9.667,40,604,0,2,10,669,6.627803,256,14,24,Low
3994,10,1,326,1.579,7,26,5.2,11.6,4.5,71.7,-0.111410927,8,0,35.4679803,0.738916256,0.00845434,0.002442365,0.004508981,0.003005988,0.006411673,0.157254724,0.00961751,6.650246305,38.1773399,9.726,70.713,6.534,5.479,7.954,8.8,9.325,36,497,0,2,10,669,6.627803,256,14,24,Low
3733,10,1,180,772,5,11,2.2,16.3,4.1,74.1,0.867368043,5,0,29.06403941,1.477832512,0.003756186,0.000751237,0.003568377,0.001126856,0.006409478,0.15720088,0.009614217,4.926108374,52.70935961,10.126,73.611,7.538,6.869,7.146,10.4,9.708,15,248,0,2,10,669,6.627803,256,15,26,Low
1865,10,1,128,565,1,4,4,32,4.2,54,-0.77068214,4,1,31.34328358,0.746268657,0.003379761,0.001314352,0.000563294,0.001502116,0.00640803,0.157165358,0.009612044,3.731343284,56.71641791,22.076,-44.77,51.551,62.859,8.947,54.8,21.166,11,184,0,2,10,669,6.627803,256,5,7,High
2095,10,1,184,916,3,11,3.6,16.7,4.7,49.6,0.930172029,3,0,36.98630137,2.739726027,0.005630969,0.001126194,0.001501592,0.00356628,0.006405664,0.157107337,0.009608496,5.479452055,41.55251142,13.173,51.529,10.341,8.942,10.437,13.6,12.63,34,308,0,2,10,669,6.627803,256,5,7,High
2209,10,1,218,1.045,4,11,2.7,19.8,4.7,57.4,4.470163354,5,0.015,38.49372385,3.347280335,0.006754348,0.001125725,0.003752416,0.003189553,0.006403084,0.157044067,0.009604626,1.673640167,48.9539749,13.886,53.353,10.831,10.365,10.342,14.8,13.313,39,349,0,2,10,669,6.627803,256,5,7,High
3331,7,1,544,2.377,2,25,12.5,21.7,4.2,69.8,5.286616439,10,-0.085034014,28.21316614,1.410658307,0.01555618,0.004123325,0.007684378,0.007496954,0.006396208,0.157212061,0.009594312,0.626959248,51.72413793,10.264,71.218,8.861,8.931,7.236,11.6,9.841,39,744,0,2,10,669,6.627803,256,6,9,High
3746,0,0,181,840,1,9,9,20.1,4.4,63,1.100375866,8,0.081955923,29.10798122,1.408450704,0.003747192,0.002248315,0.001873596,0.002435675,0.006393916,0.157155717,0.009590874,0.469483568,52.11267606,11.645,62.764,9.556,9.533,9.206,12,11.165,20,267,0,2,11,0,0,0,6,9,High
3905,10,0,251,1.157,1,16,16,15.6,4.4,67.5,3.760006181,2,0,30.82191781,1.712328767,0.008239901,0.001310893,0.00374541,0.002434516,0.006390776,0.157078541,0.009586164,4.109589041,49.65753425,10.27,67.486,7.79,7.183,9.056,9.6,9.847,25,370,0,2,11,0,0,0,7,11,High
3517,3,0,207,927,4,15,3.7,13.8,4.3,71.4,1.161497008,2,0.5,27.08333333,0.416666667,0.005990277,0.001684765,0.002995139,0.001497569,0.006388197,0.157015165,0.009582296,3.75,54.16666667,9.211,73.97,6.453,5.365,6.871,8.8,8.831,17,297,0,2,11,0,0,0,8,13,High
3571,10,0,323,1.44,3,16,5.3,20.1,4.3,74.9,0.828676859,8,0.039306523,32.34501348,1.617250674,0.011224772,0.002244954,0.00392867,0.002993273,0.006384216,0.156917298,0.009576323,2.156334232,51.21293801,10.952,70.85,8.532,8.679,7.878,11.6,10.5,30,451,0,2,11,0,0,0,9,15,Low
3832,3,0,157,680,1,5,5,31.4,4.2,57.4,-2.518821669,7,0,28.33333333,2.222222222,0.003179383,0.002057248,0.003179383,0.001870225,0.006382285,0.156869858,0.009573428,2.222222222,55,11.602,56.971,13.362,13.697,7.869,15.2,11.124,11,224,0,2,11,0,0,0,11,19,Low
2531,6,0,217,974,8,21,2.6,10.3,4.2,77.8,2.522210008,12,0.149660663,27.06766917,1.503759398,0.006730003,0.001869445,0.002243334,0.003738891,0.006379435,0.156967686,0.009569153,2.631578947,43.60902256,8.418,80.364,4.594,3.493,6.965,7.2,8.071,18,295,0,2,11,0,0,0,3,4,High
2708,10,0,719,3.203,5,36,9,19.9,4.3,67.6,7.342903949,5,0.291666667,30.35714286,2.261904762,0.01829488,0.003733649,0.006720568,0.009334122,0.006370452,0.156746644,0.009555678,5.714285714,49.28571429,10.524,68.825,8.601,8.149,7.752,10.8,10.09,62,1025,0,2,11,0,0,0,8,14,Low
3904,0,0,161,730,1,6,6,26.8,4.3,56.6,2.065386481,9,0.100579116,36.78756477,3.10880829,0.002985983,0.001492991,0.002052863,0.001866239,0.006368391,0.157031123,0.009552587,4.663212435,44.55958549,13.024,54.911,12.473,12.18,7.931,14.8,12.487,18,243,0,2,11,0,0,0,11,20,Low
1713,0,1,310,1.483,5,14,2.8,22.1,4.6,59.9,-0.413885862,5,-0.114554637,36.54390935,1.416430595,0.007833556,0.001678619,0.003357238,0.003916778,0.006364626,0.15693828,0.009546939,5.949008499,45.60906516,12.162,58.096,10.763,11.289,10.003,13.2,11.66,35,470,1,8,7,333,7.60961,0,3,5,Low
1738,10,1,151,648,3,7,2.3,21.5,4.1,71.7,0.443601872,1,0,25.86206897,0.574712644,0.003542707,0.001864583,0.001864583,0.00111875,0.006362772,0.156892556,0.009544158,0.574712644,55.74712644,11.766,70.947,8.971,8.487,6.499,12.8,11.281,16,211,1,8,7,333,7.60961,0,3,5,Low
1780,10,1,690,3.285,4,28,7,24.6,4.6,58.3,1.396549533,7,0,39.8467433,0.893997446,0.023649114,0.003165629,0.00372427,0.007076113,0.006354441,0.156687129,0.009531661,6.25798212,47.38186462,12.068,55.175,11.594,12.037,9.872,13.6,11.57,71,1057,1,8,7,333,7.60961,0,3,5,Low
1852,10,1,182,779,5,14,2.8,13,4.1,70.9,0.761236011,3,0,33,0.5,0.004281459,0.001489203,0.002047655,0.002792256,0.006352316,0.156634743,0.009528474,2.5,50.5,9.607,70.502,6.602,4.855,7.076,8.8,9.211,18,261,1,8,7,333,7.60961,0,3,5,Low
2230,10,1,125,596,3,9,3,13.8,4.6,64.8,2.391477128,2,0,34.02777778,2.083333333,0.003722135,0.000372214,0.002233281,0.002233281,0.006350787,0.156597048,0.009526181,3.472222222,45.83333333,10.254,68.411,7.195,6.802,8.752,10,9.831,14,185,1,8,7,333,7.60961,0,3,5,Low
3996,9,1,204,966,3,11,3.6,18.5,4.5,66,2.367655061,3,0.75,32.76595745,2.553191489,0.005581053,0.00037207,0.004836912,0.003720702,0.006348294,0.156535569,0.009522441,2.978723404,50.21276596,11.912,62.98,9.127,9.289,9.905,12,11.421,26,304,1,8,7,333,7.60961,0,3,5,Low
1881,10,1,225,1.109,5,10,2,22.5,4.8,46,1.125158015,9,-0.612947658,38.33992095,1.976284585,0.006136566,0.002231479,0.003347218,0.002045522,0.006345612,0.156469435,0.009518418,10.27667984,45.45454545,13.348,51.282,11.87,11.852,10.314,14.4,12.798,32,362,1,8,7,333,7.60961,0,4,7,Low
3739,0,1,716,3.186,5,28,5.6,25.5,4.3,63.7,2.615865002,15,0.555594824,29.625,1.625,0.020613043,0.004456874,0.010956482,0.008913748,0.006337146,0.156260684,0.009505719,2.25,56,12.262,60.773,11.555,12,7.96,14.4,11.756,69,1030,1,8,7,333,7.60961,0,6,11,Low
3721,0,1,172,833,3,10,3.3,17,4.6,59.1,1.645974909,3,0.375,38.57142857,1.428571429,0.005940491,0.000371281,0.002042044,0.003712807,0.006334928,0.156205979,0.009502391,5.714285714,37.61904762,11.208,63.214,8.417,7.551,9.437,11.2,10.746,22,265,1,5,14,1286,5.657076,1447,7,13,Low
3814,9,1,174,984,3,10,3.3,17.4,5.4,38.4,4.385831395,9,0,48.59813084,2.803738318,0.005381822,0.00018558,0.0009279,0.003340441,0.006332668,0.15631692,0.009499003,13.55140187,31.30841121,13.886,38.111,11.873,11.978,15.087,14.8,13.313,39,314,1,5,14,1286,5.657076,1447,12,23,Low
3994,9,1,178,774,1,9,9,19.7,4.2,68.8,5.075626616,7,0.259489796,30.56994819,4.14507772,0.00593659,0.002597258,0.002040703,0.001298629,0.006330632,0.15626666,0.009495948,4.14507772,58.03108808,11.43,68.491,8.647,8.302,7.945,11.6,10.958,19,250,1,5,14,1286,5.657076,1447,12,23,Low
112,10,0,292,1.374,8,13,2.1,19.3,4.5,60.5,-1.299300851,10,0,33.23353293,2.994011976,0.006860402,0.001668746,0.002224995,0.003337493,0.006327112,0.156512762,0.009490668,4.790419162,51.49700599,11.63,59.264,10.228,10.341,9.755,12.4,11.15,31,440,0,2,13,0,0,0,1,2,Low
123,0,1,105,394,1,6,6,17.5,3.6,83.5,1.367635906,10,0.255517115,21.92982456,1.754385965,0.002966083,0.001297661,0.001297661,0.001112281,0.006325911,0.15648306,0.009488866,0.877192982,63.15789474,9.726,81.913,6.182,4.59,4.797,9.6,9.325,8,133,1,2,4,10,8.4,0,1,2,Low
140,9,1,200,990,1,10,10,20,4.8,56.4,1.323977644,2,0,42.15246637,2.69058296,0.006856461,0.000926549,0.001111859,0.003520885,0.006323563,0.15642499,0.009485345,3.139013453,44.84304933,12.688,52.179,11.049,11.096,11.12,13.2,12.165,28,323,1,2,4,10,8.4,0,1,2,Low
143,10,1,78,350,1,1,1,78,4.3,4,1.764159729,3,0,25.58139535,1.162790698,0.002038113,0.001296981,0.000741132,0.001111698,0.006322659,0.156402607,0.009483988,0,63.95348837,23.727,3.428,31.91,37.867,10.208,37.2,22.748,13,114,1,2,4,10,8.4,0,1,2,Low
147,8,1,631,3.329,4,22,5.5,28.1,5.1,38.5,10.09194419,5,0,43.48422497,2.19478738,0.020171513,0.003516135,0.006477091,0.009438048,0.006314999,0.156379312,0.009472498,8.093278464,39.50617284,15.508,41.708,14.571,15.797,11.811,17.6,14.869,108,1061,1,2,4,10,8.4,0,1,2,Low
344,10,1,144,620,1,10,10,14.4,4.2,66.4,-1.075824931,11,0.784090909,31.67701863,1.863354037,0.002775136,0.001110055,0.001480073,0.001110055,0.00631331,0.156503623,0.009469964,6.211180124,50.31055901,8.549,70.019,7.07,5.264,6.578,8,8.196,9,208,1,2,4,10,8.4,0,1,2,Low
828,10,1,189,835,4,7,1.7,27,4.3,61.2,-0.178388745,3,0,28.0952381,0.952380952,0.005548261,0.000739768,0.002034362,0.002219304,0.006311108,0.156449039,0.009466662,3.80952381,57.14285714,12.032,62.723,11.431,12.039,7.636,14,11.536,17,267,1,2,4,10,8.4,0,1,2,Low
937,10,1,150,723,1,6,6,22.5,4.6,58.6,3.879966008,4,0,35.46511628,0.581395349,0.002218689,0.000924454,0.001848907,0.001664017,0.006309305,0.15640436,0.009463958,9.302325581,43.60465116,10.914,60.791,10.21,10.647,9.647,11.6,10.464,13,224,1,2,4,10,8.4,0,1,2,Low
991,10,1,124,583,3,6,2,20.6,4.6,64.4,2.104392754,6,0.004028086,31.88405797,0,0.003512093,0.000554541,0.001663623,0.001293929,0.00630786,0.156368532,0.00946179,3.623188406,51.44927536,10.864,66.874,9.232,10.027,9.199,11.6,10.416,11,179,1,2,4,10,8.4,0,1,2,Low
1011,0,1,133,633,1,10,10,13.3,4.5,69.2,0.292227064,4,0,34.14634146,0.609756098,0.004804814,0.000924003,0.002587207,0.001293604,0.006306143,0.156491926,0.009459215,2.43902439,42.07317073,10.355,69.053,6.982,6.288,8.421,9.6,9.928,16,198,1,2,4.1,23,7.956522,13,1,2,Low
1056,9,1,258,1.213,4,13,3.2,19.8,4.5,62.4,3.250270712,5,0,35.66433566,0.699300699,0.007942621,0.001108273,0.001292985,0.004248379,0.006303152,0.156417687,0.009454728,4.545454545,47.2027972,11.807,62.742,9.438,10.053,10.162,12,11.321,30,378,1,2,4.1,23,7.956522,13,1,2,Low
1076,8,1,123,667,3,6,2,20.5,5.2,45,2.733122644,6,-0.033609955,46.42857143,0.714285714,0.003139375,0.000923346,0.001662022,0.002031361,0.006301688,0.156381372,0.009452533,8.571428571,35.71428571,13.559,50.089,11.407,13.327,13.743,14.4,13,20,199,1,2,4.1,23,7.956522,13,1,2,Low
1078,9,1,119,605,3,8,2.6,14.8,4.9,54.5,0.994481708,7,0.287585241,41.91176471,3.676470588,0.003692571,0.000369257,0.000923143,0.001846286,0.006300267,0.15634611,0.009450401,11.02941176,36.76470588,10.686,58.64,8.838,8.826,11.579,10.4,10.246,14,190,1,2,4.1,23,7.956522,13,1,2,Low
1084,9,1,258,1.248,2,12,6,21.5,4.7,58.1,0.642430638,7,0.027100461,42.30769231,1.048951049,0.003690731,0.001476293,0.002768049,0.001660829,0.006297281,0.156272009,0.009445922,4.545454545,44.40559441,13.173,58.047,11.216,12.07,9.859,14.4,12.63,34,393,1,2,4.1,23,7.956522,13,1,2,Low
1111,9,1,121,513,3,5,1.6,24.2,4.1,64.1,0.348218475,12,0.983971244,34.84848485,2.272727273,0.003689894,0.000184495,0.002398431,0.000737979,0.006295904,0.156237833,0.009443856,3.03030303,51.51515152,11.208,63.564,10.505,10.093,7.239,12.8,10.746,10,172,1,2,4.1,23,7.956522,13,1,2,Low
1140,4,1,88,440,4,7,1.7,12.5,4.8,68.1,0.265922199,2,0,27.35849057,4.716981132,0.002582492,0.000368927,0.001291246,0.000737855,0.006294799,0.156210399,0.009442198,0,50.94339623,11.208,65.005,7.387,6.979,9.687,10.8,10.746,14,137,1,2,4.1,23,7.956522,13,1,2,Low
1294,10,1,378,1.725,4,24,6,15.7,4.4,70.6,0.301418852,3,0,34.3387471,2.320185615,0.008848008,0.002580669,0.002580669,0.005161338,0.006290308,0.15609895,0.009435461,6.728538283,46.86774942,10.317,70.525,7.397,7.005,8.754,10,9.892,38,545,1,2,4.1,23,7.956522,13,1,2,Low
1311,9,1,135,540,4,7,1.7,19.2,3.8,80.7,2.194228821,3,0,27.56410256,0.641025641,0.0042386,0.000737148,0.002580017,0.001290009,0.006288684,0.15605865,0.009433026,1.282051282,55.12820513,8.418,81.959,6.548,6.202,5.874,9.2,8.071,6,166,1,2,4.1,23,7.956522,13,1,2,Low
1329,0,0,122,549,3,10,3.3,12.2,4.3,75.8,0.298642184,8,0.1315427,32.84671533,1.459854015,0.002763673,0.000736979,0.000736979,0.001105469,0.006287258,0.156023276,0.009430887,5.839416058,48.90510949,8.842,76.328,6.063,5.221,6.844,8,8.477,9,172,0,2,3.7,0,0,0,1,2,Low
1347,9,0,241,1.058,1,7,7,34.4,4.2,65.5,-0.100280475,2,0,28.78228782,1.10701107,0.005156538,0.001473297,0.003130755,0.002209945,0.00628444,0.15595335,0.009426661,1.10701107,58.67158672,13.484,58.104,13.779,15.814,9.069,17.2,12.928,23,326,0,2,3.7,0,0,0,1,2,Low
1349,9,0,146,649,1,10,10,14.6,4.3,66.8,1.523469848,7,0,38.60759494,1.898734177,0.005523356,0.000368224,0.001288783,0.00294579,0.006282799,0.15591261,0.009424198,1.265822785,48.10126582,10.981,67.097,7.958,7.083,8.643,10.8,10.528,17,214,0,2,3.7,0,0,0,1,2,Low
1357,8,0,128,587,1,6,6,21.3,4.4,62.9,2.837159258,5,0,34.02777778,2.777777778,0.003129147,0.000552202,0.000368135,0.001656607,0.006281303,0.155875498,0.009421955,9.027777778,47.22222222,11.208,61.45,10.154,9.766,8.456,12.4,10.746,12,192,0,2,3.7,0,0,0,1,2,Low
1357,9,0,125,550,1,10,10,12.5,4.2,78.4,0.050716307,2,0.75,28,0.666666667,0.002760337,0.001840224,0.001472179,0.00073609,0.006279746,0.155836859,0.009419619,4.666666667,49.33333333,7.554,80.523,5.282,3.816,5.58,6.8,7.243,6,175,0,2,3.7,0,0,0,1,2,Low
1365,10,0,110,530,1,11,11,10,4.7,70.5,1.480649697,4,0.142561983,36.71875,3.125,0.002391786,0.000551951,0.002575769,0.000919918,0.006278418,0.155803902,0.009417627,6.25,41.40625,8.576,74.337,5.511,4.591,8.146,7.2,8.222,10,167,0,2,3.7,0,0,0,1,2,Low
1372,9,0,150,640,1,6,6,25,4.1,66.4,1.080470503,9,-0.025489795,22.42424242,1.818181818,0.003862559,0.00128752,0.003126834,0.000551794,0.006276707,0.155761439,0.00941506,0,62.42424242,11.538,64.835,10.551,10.499,7.183,13.2,11.062,13,210,0,2,3.7,0,0,0,1,2,Low
1528,8,0,389,1.979,2,14,7,27.7,4.9,46.8,0.121104151,7,-0.050170068,42.56292906,0.915331808,0.014703747,0.001470375,0.001654172,0.005513905,0.00627218,0.155649088,0.009408269,5.949656751,45.08009153,15.994,40.97,14.572,15.644,11.877,18,15.335,71,642,0,2,3.7,0,0,0,1,2,Low
1629,10,0,123,600,1,6,6,20.5,4.7,56.7,-2.156135551,4,0,37.41007194,0.71942446,0.002940058,0.001286275,0.001102522,0.002205043,0.006270741,0.155613386,0.009406111,4.316546763,48.20143885,11.855,60.634,10.019,10.601,10.126,12.8,11.367,14,186,0,2,3.7,0,0,0,1,2,Low
1717,9,0,818,3.934,3,36,18,22.6,4.6,58.7,4.280186963,12,0,40.82474227,1.75257732,0.026786828,0.0038529,0.004770257,0.013760357,0.006260719,0.155364695,0.009391079,7.525773196,41.75257732,11.529,57.384,10.862,11.119,9.793,12.4,11.054,80,1249,0,2,5,0,0,0,1,2,Low
1725,10,0,212,891,1,15,15,14.1,4,72.3,3.297614516,14,0.141340411,24.79674797,2.43902439,0.005501952,0.000916992,0.002934375,0.002017383,0.006258183,0.15546644,0.009387274,1.62601626,53.25203252,9.957,75.415,6.52,4.818,6.511,9.6,9.547,20,292,0,2,5,0,0,0,1,2,Low
1802,10,0,113,563,1,2,2,56.5,4.9,34.5,0.649915896,2,0.125,25.40983607,0.819672131,0.002750381,0.002200305,0.000916794,0.002200305,0.006256926,0.15543521,0.009385389,4.918032787,55.73770492,15.903,23.809,25.714,30.384,9.29,28,15.247,10,178,0,2,5,0,0,0,1,2,Low
1843,10,0,351,1.662,4,19,4.7,18.4,4.6,63.9,1.865487448,4,0,29.39698492,1.256281407,0.007696043,0.002748587,0.002565348,0.004397739,0.006252828,0.155333416,0.009379242,5.27638191,51.25628141,11.645,61.166,9.669,9.657,9.639,12,11.165,40,531,0,2,5,0,0,0,1,2,Low
1929,8,0,528,2.635,7,23,3.2,22.9,4.8,47.6,3.086879207,5,0,39.35810811,1.689189189,0.019953174,0.003111963,0.004027246,0.006590039,0.006246743,0.155346637,0.009370115,3.378378378,46.79054054,14.684,47.566,12.7,13.27,11.303,16,14.078,90,855,0,2,5,0,0,0,1,2,Low
2050,10,0,344,1.877,4,12,3,28.6,5.3,32.8,-2.265108262,3,0,47.34177215,2.278481013,0.011342141,0.001097627,0.002378191,0.005305195,0.006242689,0.155245831,0.009364034,11.64556962,37.21518987,16.009,36.53,15.679,17.193,13.585,18.4,15.349,61,599,0,2,5,0,0,0,1,2,Low
2146,4,0,145,693,3,8,2.6,18.1,4.6,58.3,1.670117375,2,-0.484693878,29.41176471,3.529411765,0.004023527,0.001463101,0.001645988,0.001828876,0.006240947,0.155202486,0.00936142,1.176470588,48.82352941,12.785,56.343,10.689,10.202,9.448,13.6,12.258,20,227,0,2,5,0,0,0,1,2,Low
2236,0,0,452,2.223,1,29,29,15.5,4.7,60.6,2.324129746,3,0,38.4180791,1.506591337,0.010598466,0.00255825,0.004385572,0.00420284,0.006235509,0.155067253,0.009353263,9.22787194,41.43126177,11.141,61.255,8.55,7.995,10.347,10.8,10.681,59,711,0,4,6,0,0,44,1,2,Low
2318,10,0,212,1.083,1,9,9,23.5,4.9,50.4,3.867999657,6,0,43.359375,1.171875,0.006575787,0.001461286,0.001826607,0.002922572,0.00623289,0.155002141,0.009349335,8.59375,39.0625,13.024,50.794,12.22,12.932,10.956,14.4,12.487,27,340,0,4,6,0,0,44,1,2,Low
2407,10,0,354,1.636,4,15,3.7,23.6,4.4,54.7,0.826699893,5,-0.025510204,33.41584158,1.732673267,0.011317669,0.004381033,0.003468318,0.004015947,0.006228763,0.15506341,0.009343144,4.207920792,49.00990099,12.785,53.035,12.215,12.064,9.096,14.4,12.258,40,541,0,4,6,0,0,44,1,2,Low
2508,0,0,158,663,3,5,2.5,21.8,4,62.8,-0.81014783,5,0,31.07344633,3.389830508,0.004562235,0.001642405,0.002372362,0.002007384,0.006226956,0.155018435,0.009340434,1.694915254,53.10734463,14.906,46.209,16.751,17.439,7.797,20,14.292,17,227,0,4,6,0,0,44,1,2,Low
2512,10,0,292,1.357,6,21,3.5,13.6,4.5,70.3,1.797926533,8,0,33.74233129,0.920245399,0.006748414,0.002918233,0.004377349,0.002553454,0.006223631,0.154935667,0.009335447,5.521472393,48.77300613,9.8,69.394,6.957,6.143,8.183,9.2,9.396,30,437,0,4,6,0,0,44,1,2,Low
2545,10,0,118,560,1,4,4,29.5,4.6,55.6,1.260337548,3,0.125,35.33834586,3.759398496,0.004194042,0.000911748,0.000911748,0.001823496,0.006222276,0.154901925,0.009333414,0,49.62406015,15.248,45.691,14.215,14.994,10.304,17.6,14.619,18,183,0,4,6,0,0,44,1,2,Low
2615,10,0,650,3.133,6,43,7.1,15.1,4.6,65.5,3.827313027,3,0,35.60209424,1.570680628,0.018212183,0.003278193,0.007466995,0.006556386,0.006214502,0.154871924,0.009321753,4.97382199,44.89528796,10.774,66.387,7.951,7.271,9.145,10.4,10.329,77,1005,0,4,6,0,0,44,1,2,Low
2807,10,0,278,1.264,1,7,7,39,4.4,42.9,2.44169001,3,0.416666667,31.08974359,2.884615385,0.007645176,0.003276504,0.003094476,0.004186644,0.006211332,0.154792942,0.009316999,4.807692308,54.16666667,15.903,42.054,17.331,19.059,9.821,20.8,15.247,35,411,0,4,6,0,0,44,1,2,Low
2817,10,0,119,547,1,8,8,14.8,4.4,69.4,2.143047881,4,0,30,0.714285714,0.00254784,0.000363977,0.001455909,0.001637897,0.006209911,0.154757527,0.009314867,6.428571429,46.42857143,10.126,72.133,6.863,6.621,8.056,9.6,9.708,12,167,0,4,6,0,0,44,1,2,Low
2819,10,0,263,1.264,1,19,19,13.7,4.6,67.2,-1.851034821,3,0,34.83870968,0.967741935,0.00691212,0.002182775,0.002728468,0.005093141,0.006206767,0.154679167,0.009310151,5.483870968,43.22580645,10.467,68.779,7.107,5.865,7.674,9.6,10.036,33,406,0,4,6,0,0,44,1,2,Low
2821,0,1,294,1.352,1,19,19,15.4,4.4,67.1,4.267442999,3,0,28.61445783,1.506024096,0.0067266,0.0023634,0.0043632,0.0041814,0.006203403,0.154595334,0.009305105,4.819277108,53.01204819,11.723,66.49,7.869,7.192,9.219,11.6,11.24,43,437,1,6,10,0,0,1558,1,2,Low
3114,8,1,247,1.174,3,5,1.6,49.4,4.6,28.2,1.501833195,10,0.756450295,27.04626335,1.423487544,0.003997667,0.001635409,0.005633076,0.003089106,0.006200559,0.154687622,0.009300838,1.423487544,48.7544484,18.599,-3.371,36.005,42.909,8.592,38.8,17.832,22,379,1,6,10,0,0,1558,1,2,Low
3126,10,1,460,2.005,3,20,6.6,23,4.2,71.1,6.426310899,9,0,33.79174853,2.161100196,0.011982788,0.003812705,0.004538935,0.007262296,0.006195413,0.154559253,0.00929312,1.178781925,51.86640472,10.864,68.012,10.26,11.197,7.675,13.2,10.416,33,624,1,6,10,0,0,1558,1,2,Low
3202,8,1,228,1.17,5,11,2.2,20.7,4.9,46.9,-0.305247258,11,0.499353741,37.77777778,1.111111111,0.00489995,0.001088878,0.004174032,0.004174032,0.006192687,0.154491246,0.009289031,5.925925926,43.7037037,15.173,41.008,13.944,14.197,11.634,16.8,14.547,40,383,1,6,10,0,0,1558,1,2,Low
3203,8,1,206,1.07,4,13,3.2,15.8,4.9,56.1,-1.43741162,7,0,43.77358491,1.132075472,0.00471663,0.000181409,0.000907044,0.001088453,0.006190014,0.154587452,0.009285021,13.96226415,34.33962264,10.451,58.885,8.843,8.31,10.833,10,10.02,23,335,1,6,10,0,0,1558,1,2,Low
3206,10,1,194,829,2,14,7,13.8,4.1,77.6,-0.196387603,4,0,27.43362832,1.327433628,0.004714945,0.002357473,0.002357473,0.001088064,0.006187736,0.154530563,0.009281604,3.539823009,52.21238938,9.266,76.363,6.373,5.106,6.909,8.8,8.883,15,268,1,6,10,0,0,1558,1,2,Low
3208,10,1,142,609,1,4,4,35.5,4.1,57,0.388804491,5,0.039306523,30.76923077,1.282051282,0.003263341,0.00054389,0.002538154,0.001994264,0.006186164,0.154491318,0.009279247,1.923076923,57.05128205,11.208,47.231,18.513,21.77,8.419,20.4,10.746,6,188,1,6,10,0,0,1558,1,2,Low
3210,7,1,170,756,3,11,3.6,15.4,4.2,71.2,-2.783563777,3,0,35.14851485,1.98019802,0.004893476,0.000906199,0.002174878,0.001449919,0.006184131,0.154440531,0.009276196,6.435643564,46.03960396,9.8,71.934,7.111,6.187,7.959,9.2,9.396,15,242,1,6,10,0,0,1558,1,2,Low
3211,4,1,219,995,5,19,3.8,11.5,4.3,77.8,0.62120727,3,0,36.11111111,0.793650794,0.005797333,0.001811666,0.002174,0.003442166,0.006181596,0.15437722,0.009272394,6.349206349,47.22222222,9.276,75.697,5.604,4.78,7.67,8,8.894,22,313,1,6,10,0,0,1558,1,2,Low
3221,10,1,653,3.101,5,41,8.2,15.9,4.6,65.1,2.37995303,5,0,30.76923077,1.724137931,0.020266248,0.005066562,0.007418894,0.007599843,0.006174023,0.154513048,0.009261034,1.591511936,50.79575597,12.184,63.586,8.408,7.918,9.789,12.4,11.681,103,994,1,6,10,0,0,1558,1,2,Low
3221,0,0,176,870,2,17,8.5,10.3,4.7,63.6,0.626949339,5,0,39.02439024,3.414634146,0.005245802,0,0.001447118,0.002170677,0.006171967,0.154461601,0.009257951,6.829268293,39.51219512,10.461,64.198,6.848,6.236,10.398,10.4,10.029,28,272,0,2,8,0,0,30,1,2,Low
